SAMD11,397.028
NOC2L,338.888
KLHL17,457.017
PLEKHN1,301.009
PERM1,327.661
HES4,577.683
ISG15,561.025
AGRN,605.352
RNF223,216.967
C1orf159,309.797
TTLL10,289.215
TNFRSF18,277.87
TNFRSF4,601.709
SDF4,670.351
B3GALT6,379.621
C1QTNF12,267.285
UBE2J2,418.217
SCNN1D,432.689
ACAP3,379.367
PUSL1,288.443
INTS11,307.829
CPTP,550.2
TAS1R3,355.681
DVL1,417.347
MXRA8,498.846
AURKAIP1,386.223
CCNL2,537.092
MRPL20,356.19
ANKRD65,413.283
VWA1,539.689
ATAD3C,299.549
ATAD3B,338.327
ATAD3A,346.006
TMEM240,310.436
SSU72,400.915
FNDC10,424.492
MIB2,535.792
MMP23B,353.988
CDK11B,320.055
SLC35E2B,205.64
CDK11A,227.529
SLC35E2,232.81
NADK,422.161
GNB1,555.944
CALML6,249.653
TMEM52,273.135
CFAP74,278.0
GABRD,508.863
PRKCZ,270.132
FAAP20,339.316
SKI,441.824
MORN1,341.358
RER1,425.876
PEX10,394.201
PLCH2,280.607
PANK4,425.278
HES5,411.641
TNFRSF14,367.992
FAM213B,277.349
MMEL1,295.64
TTC34,454.666
PRDM16,513.119
ARHGEF16,457.127
MEGF6,430.424
TPRG1L,373.33
TP73,325.243
WRAP73,335.575
SMIM1,285.018
LRRC47,401.878
CEP104,244.777
DFFB,293.415
C1orf174,257.939
AJAP1,505.085
KCNAB2,406.484
NPHP4,323.393
CHD5,491.897
RNF207,320.909
RPL22,601.778
ICMT,389.218
GPR153,392.802
ACOT7,335.634
ESPN,360.791
TNFRSF25,425.474
PLEKHG5,506.313
NOL9,450.319
TAS1R1,225.431
ZBTB48,370.034
PHF13,472.361
KLHL21,638.376
THAP3,397.134
DNAJC11,345.851
CAMTA1,402.562
VAMP3,379.99
PER3,489.506
TNFRSF9,255.767
PARK7,417.128
ERRFI1,490.745
SLC45A1,466.851
RERE,541.16
ENO1,537.759
SLC2A7,231.666
SLC2A5,295.31
GPR157,391.304
H6PD,324.041
SPSB1,497.497
SLC25A33,497.019
TMEM201,386.189
PIK3CD,505.699
CLSTN1,547.565
CTNNBIP1,440.948
LZIC,365.277
NMNAT1,309.773
RBP7,396.558
UBE4B,435.539
KIF1B,369.459
PGD,586.834
CENPS,287.256
CORT,315.209
DFFA,440.721
PEX14,327.512
CASZ1,430.986
C1orf127,310.626
TARDBP,448.574
MASP2,395.543
SRM,375.35
EXOSC10,391.553
ANGPTL7,271.036
MTOR,479.593
UBIAD1,340.156
DISP3,346.417
FBXO44,367.503
FBXO2,392.935
FBXO6,390.18
MAD2L2,319.031
AGTRAP,356.968
MTHFR,376.437
CLCN6,544.549
NPPA,315.566
NPPB,276.418
KIAA2013,468.757
PLOD1,473.992
MFN2,648.894
MIIP,507.993
TNFRSF8,274.453
TNFRSF1B,451.025
VPS13D,521.527
DHRS3,417.297
AADACL4,228.625
C1orf158,317.082
PDPN,518.165
PRDM2,509.67
KAZN,415.023
TMEM51,453.866
FHAD1,336.084
EFHD2,394.592
CTRC,331.777
CELA2A,342.659
CELA2B,322.945
CASP9,436.787
DNAJC16,392.443
AGMAT,278.828
DDI2,402.475
PLEKHM2,527.51
SLC25A34,321.728
FBLIM1,424.637
UQCRHL,313.63
SPEN,553.428
ZBTB17,520.489
C1orf64,368.235
CLCNKA,441.258
HSPB7,299.036
CLCNKB,284.58
FAM131C,380.276
EPHA2,518.949
ARHGEF19,433.007
RSG1,313.425
FBXO42,487.035
SZRD1,436.567
NECAP2,370.552
NBPF1,241.365
CROCC,254.136
MFAP2,401.422
ATP13A2,429.284
SDHB,436.937
PADI2,323.011
PADI4,455.423
RCC2,484.902
ARHGEF10L,604.887
IGSF21,447.868
KLHDC7A,291.307
ALDH4A1,499.695
IFFO2,429.074
UBR4,399.227
EMC1,407.853
MRTO4,391.392
AKR7A3,305.489
AKR7A2,373.513
PQLC2,326.938
CAPZB,370.004
MINOS1,426.316
NBL1,485.713
TMCO4,365.27
OTUD3,357.017
PLA2G2A,440.071
PLA2G5,429.108
PLA2G2D,234.068
UBXN10,512.668
VWA5B1,304.835
CAMK2N1,473.283
MUL1,325.187
FAM43B,468.962
CDA,247.681
PINK1,450.42
DDOST,587.648
KIF17,366.151
SH2D5,455.2
HP1BP3,485.924
EIF4G3,621.639
ECE1,587.047
NBPF3,247.431
ALPL,537.418
RAP1GAP,687.676
USP48,335.47
LDLRAD2,443.469
HSPG2,475.72
CELA3B,344.833
CELA3A,357.372
CDC42,482.173
WNT4,309.079
ZBTB40,494.26
C1QA,632.366
C1QC,636.193
C1QB,632.981
EPHB2,494.636
KDM1A,409.048
LUZP1,503.203
HNRNPR,460.183
ZNF436,389.994
TCEA3,406.841
ASAP3,390.842
E2F2,249.431
ID3,502.888
MDS2,363.329
RPL11,453.112
ELOA,377.778
PITHD1,322.776
LYPLA2,452.856
GALE,348.659
HMGCL,333.063
FUCA1,558.51
CNR2,348.995
PNRC2,358.175
SRSF10,352.715
MYOM3,366.941
IL22RA1,450.463
IFNLR1,392.04
GRHL3,338.285
STPG1,400.107
NIPAL3,505.471
RCAN3,447.501
NCMAP,341.469
SRRM1,541.107
CLIC4,627.002
RUNX3,468.662
SYF2,421.995
RHD,205.13
RSRP1,424.616
TMEM50A,388.897
RHCE,236.211
TMEM57,457.921
LDLRAP1,331.905
MAN1C1,530.952
SELENON,448.535
MTFR1L,258.95
AUNIP,292.853
PAQR7,408.103
STMN1,498.685
PAFAH2,335.533
EXTL1,325.165
SLC30A2,463.076
TRIM63,309.526
PDIK1L,450.972
FAM110D,370.057
RP11-96L14.7,214.591
CNKSR1,402.111
CATSPER4,215.646
CEP85,396.064
SH3BGRL3,588.545
CD52,437.717
UBXN11,480.921
AIM1L,374.656
ZNF683,420.122
DHDDS,383.166
HMGN2,535.81
RPS6KA1,512.382
ARID1A,618.139
PIGV,398.394
ZDHHC18,418.053
SFN,401.772
GPN2,314.629
GPATCH3,357.729
NUDC,397.145
NR0B2,359.137
KDF1,317.762
TRNP1,531.383
FAM46B,597.632
SLC9A1,536.263
WDTC1,523.006
TMEM222,550.923
SYTL1,443.887
MAP3K6,455.369
FCN3,543.474
CD164L2,337.846
GPR3,459.769
WASF2,507.413
AHDC1,571.642
FGR,519.423
IFI6,524.56
FAM76A,456.301
STX12,577.245
PPP1R8,391.516
THEMIS2,497.171
RPA2,236.781
SMPDL3B,334.033
XKR8,389.2
EYA3,338.148
PTAFR,429.425
DNAJC8,475.992
ATPIF1,341.905
SESN2,495.904
MED18,349.237
PHACTR4,432.69
RCC1,382.264
TRNAU1AP,371.79
RAB42,300.665
TAF12,342.209
GMEB1,413.697
YTHDF2,404.169
OPRD1,375.438
EPB41,418.767
TMEM200B,446.674
SRSF4,469.439
MECR,344.862
PTPRU,498.252
MATN1,233.773
LAPTM5,503.943
SDC3,416.282
PUM1,470.006
NKAIN1,286.02
SNRNP40,370.774
ZCCHC17,398.197
FABP3,358.379
SERINC2,317.653
