SAMD11,0
NOC2L,0
KLHL17,0
PLEKHN1,1
PERM1,1
HES4,5
ISG15,45
AGRN,1
RNF223,0
C1orf159,0
TTLL10,0
TNFRSF18,0
TNFRSF4,8
SDF4,16
B3GALT6,0
C1QTNF12,0
UBE2J2,0
SCNN1D,0
ACAP3,0
PUSL1,0
INTS11,1
CPTP,2
TAS1R3,0
DVL1,1
MXRA8,2
AURKAIP1,1
CCNL2,3
MRPL20,0
ANKRD65,3
VWA1,12
ATAD3C,0
ATAD3B,0
ATAD3A,1
TMEM240,1
SSU72,0
FNDC10,1
MIB2,4
MMP23B,0
CDK11B,1
SLC35E2B,1
CDK11A,1
SLC35E2,2
NADK,0
GNB1,6
CALML6,0
TMEM52,0
CFAP74,0
GABRD,5
PRKCZ,0
FAAP20,0
SKI,0
MORN1,0
RER1,0
PEX10,0
PLCH2,0
PANK4,2
HES5,1
TNFRSF14,1
FAM213B,1
MMEL1,2
TTC34,0
PRDM16,0
ARHGEF16,0
MEGF6,1
TPRG1L,0
TP73,0
WRAP73,0
SMIM1,0
LRRC47,1
CEP104,0
DFFB,0
C1orf174,0
AJAP1,0
KCNAB2,0
NPHP4,0
CHD5,2
RNF207,1
RPL22,14
ICMT,2
GPR153,1
ACOT7,0
ESPN,2
TNFRSF25,2
PLEKHG5,4
NOL9,0
TAS1R1,0
ZBTB48,0
PHF13,3
KLHL21,3
THAP3,0
DNAJC11,0
CAMTA1,0
VAMP3,0
PER3,13
TNFRSF9,0
PARK7,0
ERRFI1,2
SLC45A1,11
RERE,19
ENO1,6
SLC2A7,0
SLC2A5,1
GPR157,0
H6PD,0
SPSB1,0
SLC25A33,0
TMEM201,0
PIK3CD,3
CLSTN1,2
CTNNBIP1,0
LZIC,1
NMNAT1,0
RBP7,0
UBE4B,1
KIF1B,0
PGD,12
CENPS,0
CORT,0
DFFA,1
PEX14,0
CASZ1,2
C1orf127,1
TARDBP,1
MASP2,1
SRM,0
EXOSC10,0
ANGPTL7,0
MTOR,1
UBIAD1,0
DISP3,1
FBXO44,1
FBXO2,2
FBXO6,0
MAD2L2,0
AGTRAP,0
MTHFR,0
CLCN6,0
NPPA,19
NPPB,8
KIAA2013,0
PLOD1,0
MFN2,6
MIIP,0
TNFRSF8,0
TNFRSF1B,1
VPS13D,3
DHRS3,1
AADACL4,0
C1orf158,0
PDPN,9
PRDM2,2
KAZN,1
TMEM51,0
FHAD1,1
EFHD2,2
CTRC,29
CELA2A,31
CELA2B,27
CASP9,0
DNAJC16,0
AGMAT,0
DDI2,0
PLEKHM2,2
SLC25A34,2
FBLIM1,1
UQCRHL,1
SPEN,2
ZBTB17,2
C1orf64,1
CLCNKA,6
HSPB7,2
CLCNKB,2
FAM131C,2
EPHA2,0
ARHGEF19,0
RSG1,0
FBXO42,0
SZRD1,1
NECAP2,0
NBPF1,0
CROCC,1
MFAP2,1
ATP13A2,0
SDHB,7
PADI2,1
PADI4,35
RCC2,1
ARHGEF10L,7
IGSF21,8
KLHDC7A,0
ALDH4A1,8
IFFO2,0
UBR4,8
EMC1,0
MRTO4,1
AKR7A3,1
AKR7A2,0
PQLC2,1
CAPZB,0
MINOS1,1
NBL1,1
TMCO4,3
OTUD3,1
PLA2G2A,7
PLA2G5,0
PLA2G2D,0
UBXN10,1
VWA5B1,0
CAMK2N1,0
MUL1,1
FAM43B,5
CDA,1
PINK1,0
DDOST,10
KIF17,1
SH2D5,2
HP1BP3,3
EIF4G3,2
ECE1,11
NBPF3,0
ALPL,5
RAP1GAP,4
USP48,0
LDLRAD2,2
HSPG2,5
CELA3B,36
CELA3A,39
CDC42,0
WNT4,0
ZBTB40,3
C1QA,40
C1QC,37
C1QB,35
EPHB2,1
KDM1A,1
LUZP1,5
HNRNPR,0
ZNF436,2
TCEA3,0
ASAP3,1
