SAMD11,88.194
NOC2L,71.883
KLHL17,82.198
PLEKHN1,85.403
PERM1,79.96
HES4,83.712
ISG15,94.122
AGRN,80.136
RNF223,83.44
C1orf159,81.385
TTLL10,82.86
TNFRSF18,79.043
TNFRSF4,86.732
SDF4,83.697
B3GALT6,84.651
C1QTNF12,90.759
UBE2J2,94.527
SCNN1D,75.52
ACAP3,78.406
PUSL1,103.704
INTS11,90.266
CPTP,97.428
TAS1R3,79.328
DVL1,105.378
MXRA8,85.328
AURKAIP1,89.767
CCNL2,82.37
MRPL20,67.821
ANKRD65,79.586
VWA1,85.194
ATAD3C,74.771
ATAD3B,71.426
ATAD3A,104.582
TMEM240,69.043
SSU72,91.906
FNDC10,95.289
MIB2,84.64
CDK11B,78.309
SLC35E2B,78.086
CDK11A,77.589
SLC35E2,80.917
NADK,111.101
GNB1,80.029
CALML6,79.831
TMEM52,91.378
GABRD,91.215
PRKCZ,79.687
FAAP20,70.254
SKI,86.798
MORN1,71.812
RER1,72.81
PEX10,89.583
PLCH2,86.035
PANK4,86.546
HES5,75.564
TNFRSF14,78.297
FAM213B,92.752
PRDM16,89.482
ARHGEF16,95.47
MEGF6,117.423
TPRG1L,81.808
TP73,87.025
WRAP73,87.226
CCDC27,69.89
SMIM1,88.872
LRRC47,86.385
CEP104,82.018
DFFB,80.371
C1orf174,72.52
AJAP1,96.454
KCNAB2,74.814
NPHP4,81.596
CHD5,85.535
RNF207,92.972
RPL22,102.248
ICMT,94.597
GPR153,82.525
ACOT7,92.525
TNFRSF25,96.547
PLEKHG5,93.071
NOL9,78.161
TAS1R1,83.455
ZBTB48,91.556
PHF13,86.771
KLHL21,101.439
THAP3,77.687
DNAJC11,99.362
CAMTA1,108.02
VAMP3,76.535
PER3,103.31
PARK7,81.33
ERRFI1,89.84
SLC45A1,69.657
RERE,91.296
ENO1,85.432
SLC2A5,85.957
GPR157,81.408
H6PD,107.059
SPSB1,98.86
SLC25A33,105.909
TMEM201,112.476
PIK3CD,89.071
CLSTN1,94.93
CTNNBIP1,81.52
LZIC,72.368
NMNAT1,82.993
RBP7,94.669
UBE4B,88.101
KIF1B,71.375
PGD,86.716
CENPS,78.003
CORT,86.343
DFFA,81.172
PEX14,96.942
CASZ1,89.103
C1orf127,81.246
TARDBP,101.078
MASP2,93.216
SRM,102.047
EXOSC10,78.863
ANGPTL7,98.074
MTOR,77.381
UBIAD1,87.49
FBXO44,96.752
FBXO2,89.004
FBXO6,76.577
MAD2L2,99.823
AGTRAP,85.394
MTHFR,75.36
CLCN6,93.144
NPPA,88.981
NPPB,91.478
KIAA2013,95.382
PLOD1,93.477
MFN2,103.982
MIIP,74.159
TNFRSF8,83.95
TNFRSF1B,75.315
VPS13D,94.097
DHRS3,88.29
LRRC38,84.675
PDPN,81.175
PRDM2,106.247
KAZN,80.241
TMEM51,75.361
EFHD2,76.315
CTRC,102.898
CELA2A,110.702
CELA2B,91.912
CASP9,79.212
DNAJC16,93.338
AGMAT,85.97
DDI2,84.86
PLEKHM2,90.685
SLC25A34,83.501
FBLIM1,67.92
UQCRHL,76.08
SPEN,100.855
ZBTB17,79.457
C1orf64,69.806
CLCNKA,77.472
HSPB7,74.774
FAM131C,73.74
EPHA2,97.998
ARHGEF19,89.949
RSG1,75.278
FBXO42,93.991
SZRD1,90.165
NECAP2,72.896
NBPF1,97.42
CROCC,81.664
MFAP2,81.582
ATP13A2,102.314
SDHB,89.612
PADI2,83.456
PADI4,107.817
RCC2,85.724
ARHGEF10L,94.901
IGSF21,82.01
PAX7,91.895
ALDH4A1,89.119
IFFO2,80.48
UBR4,121.874
EMC1,93.315
MRTO4,83.112
AKR7A3,73.659
AKR7A2,73.731
PQLC2,93.132
CAPZB,87.592
MINOS1,103.874
NBL1,77.499
TMCO4,72.491
OTUD3,89.202
PLA2G2A,82.339
PLA2G5,85.746
UBXN10,91.285
CAMK2N1,96.247
MUL1,74.279
FAM43B,65.944
CDA,80.367
PINK1,88.927
DDOST,79.7
KIF17,86.193
SH2D5,74.845
HP1BP3,68.998
EIF4G3,71.51
ECE1,81.343
NBPF3,73.398
ALPL,92.713
RAP1GAP,88.161
USP48,86.235
LDLRAD2,61.66
HSPG2,89.697
CELA3B,109.854
CELA3A,111.543
CDC42,87.893
WNT4,85.625
ZBTB40,86.61
C1QA,98.198
C1QC,107.342
C1QB,106.008
EPHB2,75.705
KDM1A,110.087
LUZP1,90.96
HNRNPR,75.536
ZNF436,77.345
TCEA3,106.907
ASAP3,81.243
ID3,95.385
RPL11,126.128
ELOA,106.027
PITHD1,99.308
LYPLA2,90.511
GALE,83.072
HMGCL,78.879
FUCA1,74.63
PNRC2,77.754
SRSF10,79.286
MYOM3,88.578
IL22RA1,78.697
IFNLR1,79.344
GRHL3,103.3
STPG1,86.205
NIPAL3,90.652
