SAMD11,468.6889466614483
NOC2L,515.1007848120844
KLHL17,519.8190783849843
PLEKHN1,296.6883674292007
PERM1,204.19832557431005
HES4,337.62693034028155
ISG15,356.0380777632861
AGRN,352.2080313181253
C1orf159,425.11165677730554
TTLL10,284.38737079344685
TNFRSF18,232.72431890206198
TNFRSF4,283.4565974606886
SDF4,568.1835868852471
B3GALT6,361.78106421543794
C1QTNF12,247.39154192173694
UBE2J2,701.0939899097212
SCNN1D,372.5771223144533
ACAP3,306.8284620980486
PUSL1,285.2747620197773
INTS11,217.07223043836615
CPTP,591.9829411953737
TAS1R3,188.81161890456684
DVL1,352.8556019716389
MXRA8,382.56382975138257
AURKAIP1,482.4157419588819
CCNL2,310.88193775339346
MRPL20,327.0036790605605
ANKRD65,217.06861087502966
TMEM88B,275.3380032000442
VWA1,393.33427376244197
ATAD3C,313.32572016302277
ATAD3B,183.991531526444
ATAD3A,385.3234953965142
TMEM240,281.20559632408117
SSU72,468.01199711043444
FNDC10,185.85069603151848
MIB2,361.1557998323925
MMP23B,330.00091640392293
CDK11B,417.9419616718014
SLC35E2B,179.88662217434
CDK11A,144.20390812620786
SLC35E2,207.9006135910914
NADK,374.4089063654325
GNB1,413.64782004008964
CALML6,161.89791428772912
TMEM52,211.78271553280197
CFAP74,230.52454275474457
GABRD,360.9803192674593
PRKCZ,252.83611852330037
FAAP20,349.6080822584125
SKI,504.3982685252945
MORN1,245.79357963909735
RER1,277.3821478208196
PEX10,354.85199420908145
PLCH2,377.5780597217219
PANK4,597.6145477465088
HES5,192.0215293826024
TNFRSF14,595.3077944269583
FAM213B,365.20774036092075
MMEL1,206.3275277158406
TTC34,340.75592649047894
PRDM16,362.330548405115
ARHGEF16,660.0083987558279
MEGF6,322.9770791990893
TPRG1L,492.3679744176861
TP73,209.17096132647546
WRAP73,408.1528667530703
CCDC27,208.4198978641112
SMIM1,341.37324290790406
LRRC47,427.87885157885205
CEP104,364.7487940669596
DFFB,193.4123596281877
C1orf174,334.5526445594205
AJAP1,245.42222270945624
KCNAB2,561.3123470001345
NPHP4,243.9197615863179
CHD5,239.25445663722857
RNF207,275.48045197170376
RPL22,568.4654546747349
ICMT,723.5816618862486
GPR153,553.9060295582104
ACOT7,448.4581449196739
ESPN,229.2274045360073
TNFRSF25,414.93482509426485
PLEKHG5,569.758116992071
NOL9,363.9648897781161
TAS1R1,189.92570552047417
ZBTB48,418.562555917267
PHF13,422.30265631714576
KLHL21,790.9384351988607
THAP3,209.9351193455689
DNAJC11,721.6793410601801
CAMTA1,410.06875091682844
VAMP3,247.4755781582766
PER3,249.83114920888536
PARK7,458.5653746941302
ERRFI1,443.77571425146033
SLC45A1,306.44616500321496
RERE,417.8327412570487
ENO1,456.4904690451309
SLC2A5,216.317291801085
GPR157,278.0614186467134
H6PD,422.81495714004194
SPSB1,458.05670583786906
SLC25A33,491.1785996931342
TMEM201,338.26800004392084
PIK3CD,535.9846509035857
CLSTN1,230.98413553069278
CTNNBIP1,217.0997408894538
LZIC,268.7083332411455
NMNAT1,247.28847376944213
RBP7,293.67908758220494
UBE4B,340.81365312350067
KIF1B,536.2248851427671
PGD,311.7412332409289
CENPS,561.5996716174106
CORT,164.26269520562477
DFFA,261.10912841194204
PEX14,482.440511388232
CASZ1,422.98553303617916
C1orf127,176.52148512239015
TARDBP,396.21360065183694
MASP2,460.23919570677793
SRM,552.8477220997167
EXOSC10,339.13432024437327
ANGPTL7,198.45041795607202
MTOR,423.2411642812418
UBIAD1,220.60113400462507
DISP3,196.09886451183388
FBXO44,386.12775997028314
FBXO2,455.49138014238497
FBXO6,373.8896065199184
MAD2L2,267.6765354574202
AGTRAP,289.74883783317796
MTHFR,432.44782024831784
CLCN6,373.9701639698616
NPPA,215.27583059569878
NPPB,136.71496030867144
KIAA2013,349.1028056397844
PLOD1,348.20976212091307
MFN2,390.9367724438956
MIIP,312.22917860087216
TNFRSF8,287.94894515903394
TNFRSF1B,554.4141581425748
VPS13D,258.67048318872435
DHRS3,292.37934088176166
AADACL4,215.66593750534668
LRRC38,155.11665425200619
PDPN,313.86650642779284
PRDM2,309.77522958701
KAZN,271.88558364982373
TMEM51,209.41289730257813
FHAD1,161.7125441641391
EFHD2,608.6453411993266
CTRC,165.3716597328197
CELA2A,186.09924881764482
CELA2B,190.36760000343014
CASP9,441.12357029507905
DNAJC16,436.1447791908224
AGMAT,230.15548679677974
DDI2,255.62096817589966
PLEKHM2,494.70448827321184
SLC25A34,375.8001420198864
FBLIM1,377.28896084712676
UQCRHL,295.4541379690994
SPEN,415.90929861275356
ZBTB17,573.5258517509915
C1orf64,241.0704226023657
CLCNKA,272.4497494590788
HSPB7,611.0871263942543
CLCNKB,233.10646402564345
FAM131C,438.9623621002647
EPHA2,552.81250420941
ARHGEF19,225.56168669580777
RSG1,358.72427749496876
FBXO42,349.81411914247167
SZRD1,554.7990938101177
SPATA21,237.46675340340235
NECAP2,398.1267561244924
NBPF1,205.9774193897268
CROCC,281.0756225037848
MFAP2,626.333238158689
ATP13A2,437.33109765715307
SDHB,353.7844569894336
PADI2,289.995511560776
PADI1,198.463124472771
PADI4,176.0909399728219
RCC2,368.1852542057512
ARHGEF10L,400.58673793374254
IGSF21,476.2141563737033
ALDH4A1,407.8715020234556
IFFO2,424.9060836476928
UBR4,447.6318128259369
EMC1,297.03124149429607
MRTO4,323.0906130655999
AKR7A3,189.66592234045703
AKR7A2,194.81404208374087
PQLC2,344.63574994196193
CAPZB,489.7863473615033
MINOS1,496.13478798236787
NBL1,509.09635345483264
